ID,train_number,planned_arrival,planned_departure,planned_platform,planned_status,category_train,train,path,eva_nr,station_name,station_state,station_city,station_zipcode,station_long,station_lat,station_category,changed_arrival,changed_platform_arrival,changed_departure,changed_platform_departure,message_status,priority,info,arrival_hidden,departure_hidden,arrival_path,departure_path,arrival_status,departure_status,arrival_delay_m,departure_delay_m
4693049160569863660-2608310350-2,28359,2608310352,2608310352,3,,S,S1,Plochingen,8000508,Altbach,Baden-Württemberg,Altbach,73776,9.382434033,48.72031354,3,2608310353,,2608310354,,,,,,,,,,,1.0,2.0
-3405121308737868986-2608310346-1,28363,,2608310346,,,S,S3,,8000016,Backnang,Baden-Württemberg,Backnang,71522,9.425986107,48.94264844,3,,,2608310346,,,,,,,,,,,0.0,0.0
-2528850404755729-2608310355-2,28365,2608310357,2608310357,2,,S,S4,Marbach(Neckar),8000873,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244299075,48.94379773,5,2608310357,,2608310357,,,,,,,,,,,0.0,0.0
8312618108729256880-2608310333-6,28361,2608310345,2608310345,2,,S,S2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach,8000934,Beutelsbach,Baden-Württemberg,Weinstadt,71384,9.38551589,48.81038925,5,2608310348,,2608310349,,h,1,Bauarbeiten,,,,,,,3.0,4.0
8312618108729256880-2608310333-7,28361,2608310347,2608310347,3,,S,S2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach,8001785,Endersbach,Baden-Württemberg,Weinstadt,71384,9.370192421,48.81317323,4,2608310350,,2608310351,,h,1,Bauarbeiten,,,,,,,3.0,4.0
4693049160569863660-2608310350-5,28359,2608310359,2608310400,7,,S,S1,Plochingen|Altbach|Esslingen-Zell|Oberesslingen,8001920,Esslingen (Neckar),Baden-Württemberg,Esslingen am Neckar,73728,9.300578149,48.73854148,3,2608310401,,2608310401,,,,,,,,,,,2.0,1.0
4693049160569863660-2608310350-3,28359,2608310354,2608310354,3,,S,S1,Plochingen|Altbach,8006642,Esslingen-Zell,Baden-Württemberg,Esslingen am Neckar,73730,9.359739507,48.72436142,3,2608310356,,2608310356,,,,,,,,,,,2.0,2.0
8312618108729256880-2608310333-11,28361,2608310357,2608310358,4,,S,S2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten|Grunbach|Beutelsbach|Endersbach|Stetten-Beinstein|Rommelshausen|Waiblingen,8001974,Fellbach,Baden-Württemberg,Fellbach,70736,9.270645988,48.8202936,3,2608310400,,2608310401,,h,1,Bauarbeiten,,,,,,,3.0,3.0
8312618108729256880-2608310333-4,28361,2608310340,2608310341,1,,S,S2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf),8002240,Geradstetten,Baden-Württemberg,Remshalden,73630,9.439522346,48.80527689,5,2608310344,,2608310345,,h,1,Bauarbeiten,,,,,,,4.0,4.0
8312618108729256880-2608310333-5,28361,2608310342,2608310343,2,,S,S2,Schorndorf|Weiler(Rems)|Winterbach(b Schorndorf)|Geradstetten,8002448,Grunbach,Baden-Württemberg,Remshalden,73630,9.419580601,48.810414,4,2608310346,,2608310346,,h,1,Bauarbeiten,,,,,,,4.0,3.0
